timestamp,type,distance_cm,confidence,box_height_px
2026-03-23 21:06:50,HUMAN,208,0.873,570
2026-03-23 21:06:51,HUMAN,208,0.863,572
2026-03-23 21:06:51,HUMAN,208,0.863,572
2026-03-23 21:06:51,HUMAN,208,0.858,570
2026-03-23 21:06:51,HUMAN,208,0.860,571
2026-03-23 21:06:51,HUMAN,208,0.851,572
2026-03-23 21:06:51,HUMAN,208,0.851,572
2026-03-23 21:06:51,HUMAN,209,0.805,568
2026-03-23 21:06:51,HUMAN,209,0.805,568
2026-03-23 21:06:51,HUMAN,209,0.822,567
2026-03-23 21:06:51,HUMAN,208,0.856,571
2026-03-23 21:06:51,HUMAN,209,0.849,569
2026-03-23 21:06:51,HUMAN,208,0.870,571
2026-03-23 21:06:51,HUMAN,209,0.854,568
2026-03-23 21:06:51,HUMAN,209,0.854,568
2026-03-23 21:06:51,HUMAN,208,0.862,572
2026-03-23 21:06:52,HUMAN,208,0.859,571
2026-03-23 21:06:52,HUMAN,208,0.863,571
2026-03-23 21:06:52,HUMAN,208,0.863,571
2026-03-23 21:06:52,HUMAN,208,0.855,570
2026-03-23 21:06:52,HUMAN,208,0.862,570
2026-03-23 21:06:52,HUMAN,208,0.863,571
2026-03-23 21:06:52,HUMAN,208,0.871,571
2026-03-23 21:06:52,HUMAN,208,0.861,571
2026-03-23 21:06:52,HUMAN,208,0.861,571
2026-03-23 21:06:52,HUMAN,208,0.862,571
2026-03-23 21:06:52,HUMAN,208,0.862,571
2026-03-23 21:06:52,HUMAN,209,0.862,568
2026-03-23 21:06:52,HUMAN,208,0.863,570
2026-03-23 21:06:52,HUMAN,209,0.862,568
2026-03-23 21:06:53,HUMAN,208,0.855,570
2026-03-23 21:06:53,HUMAN,209,0.850,569
2026-03-23 21:06:53,HUMAN,209,0.850,569
2026-03-23 21:06:53,HUMAN,208,0.858,570
2026-03-23 21:06:53,HUMAN,209,0.863,569
2026-03-23 21:06:53,HUMAN,208,0.861,570
2026-03-23 21:06:53,HUMAN,208,0.861,570
2026-03-23 21:06:53,HUMAN,208,0.865,570
2026-03-23 21:06:53,HUMAN,208,0.865,570
2026-03-23 21:06:53,HUMAN,208,0.855,571
2026-03-23 21:06:53,HUMAN,208,0.856,570
2026-03-23 21:06:53,HUMAN,208,0.857,571
2026-03-23 21:06:53,HUMAN,208,0.857,571
2026-03-23 21:06:53,HUMAN,209,0.869,568
2026-03-23 21:06:53,HUMAN,209,0.869,568
2026-03-23 21:06:53,HUMAN,208,0.872,571
2026-03-23 21:06:54,HUMAN,209,0.866,568
2026-03-23 21:06:54,HUMAN,208,0.855,570
2026-03-23 21:06:54,HUMAN,208,0.855,570
2026-03-23 21:06:54,HUMAN,208,0.859,570
2026-03-23 21:06:54,HUMAN,208,0.859,570
2026-03-23 21:06:54,HUMAN,208,0.860,570
2026-03-23 21:06:54,HUMAN,208,0.858,572
2026-03-23 21:06:54,HUMAN,209,0.864,569
2026-03-23 21:06:54,HUMAN,208,0.857,571
2026-03-23 21:06:54,HUMAN,209,0.859,567
2026-03-23 21:06:54,HUMAN,209,0.876,568
2026-03-23 21:06:54,HUMAN,209,0.876,568
2026-03-23 21:06:54,HUMAN,209,0.868,569
2026-03-23 21:06:54,HUMAN,209,0.872,568
2026-03-23 21:06:55,HUMAN,209,0.874,567
2026-03-23 21:06:55,HUMAN,209,0.872,568
2026-03-23 21:06:55,HUMAN,209,0.872,568
2026-03-23 21:06:55,HUMAN,209,0.870,567
2026-03-23 21:06:55,HUMAN,209,0.851,567
2026-03-23 21:06:55,HUMAN,210,0.876,566
2026-03-23 21:06:55,HUMAN,210,0.873,566
2026-03-23 21:06:55,HUMAN,210,0.881,566
2026-03-23 21:06:55,HUMAN,210,0.881,566
2026-03-23 21:06:55,HUMAN,210,0.877,565
2026-03-23 21:06:55,HUMAN,209,0.871,568
2026-03-23 21:06:55,HUMAN,209,0.866,567
2026-03-23 21:06:55,HUMAN,209,0.873,567
2026-03-23 21:06:55,HUMAN,209,0.888,568
2026-03-23 21:06:55,HUMAN,209,0.868,568
