Timestamp,Object,Track_ID,Zone,Image
2026-03-12T21:44:55.771950,2,ADULT,CRITICAL,front_left,2.34,0.893,1,0
2026-03-12T21:44:55.985110,3,ADULT,CRITICAL,front_left,2.34,0.719,1,0
2026-03-12T21:44:56.210379,2,ADULT,CRITICAL,front_left,2.34,0.8,1,0
2026-03-12T21:44:56.441114,2,ADULT,CRITICAL,front_left,2.34,0.782,1,0
2026-03-12T21:44:56.562325,2,ADULT,CRITICAL,front_left,2.34,0.675,1,0
2026-03-12T21:44:56.698969,2,ADULT,CRITICAL,front_left,2.34,0.865,1,0
2026-03-12T21:44:56.829609,2,ADULT,CRITICAL,front_left,2.34,0.877,1,0
2026-03-12T21:44:56.934682,2,ADULT,CRITICAL,front_left,2.34,0.906,1,0
2026-03-12T21:44:57.014456,2,ADULT,CRITICAL,front_left,2.34,0.888,1,0
2026-03-12T21:44:57.085694,2,ADULT,CRITICAL,front_left,2.34,0.891,1,0
2026-03-12T21:44:57.168271,2,ADULT,CRITICAL,front_left,2.34,0.912,1,0
2026-03-12T21:44:57.246131,2,ADULT,CRITICAL,front_left,2.34,0.878,1,0
2026-03-12T21:44:57.327359,2,ADULT,CRITICAL,front_left,2.34,0.878,1,0
2026-03-12T21:44:57.412172,2,ADULT,CRITICAL,front_left,2.34,0.875,1,0
2026-03-12T21:44:57.495734,2,ADULT,CRITICAL,front_left,2.34,0.858,1,0
2026-03-12T21:44:57.653481,2,ADULT,CRITICAL,front_left,2.33,0.813,1,0
2026-03-12T21:44:57.743175,2,ADULT,CRITICAL,front_left,2.33,0.865,1,0
2026-03-12T21:44:57.832033,2,ADULT,CRITICAL,front_left,2.33,0.869,1,0
2026-03-12T21:44:57.997506,2,ADULT,CRITICAL,front_left,2.33,0.883,1,0
2026-03-12T21:44:58.267470,2,ADULT,CRITICAL,front_left,2.33,0.884,1,0
2026-03-12T21:44:58.439479,2,ADULT,CRITICAL,front_left,2.33,0.882,1,0
2026-03-12T21:44:58.615905,2,ADULT,CRITICAL,front_left,2.33,0.835,1,0
2026-03-12T21:44:58.718604,2,ADULT,CRITICAL,front_left,2.33,0.639,1,0
2026-03-12T21:44:58.830691,2,ADULT,CRITICAL,front_left,2.33,0.81,1,0
2026-03-12T21:44:59.009240,2,ADULT,CRITICAL,front_left,2.32,0.462,1,0
2026-03-12T21:44:59.231579,2,ADULT,CRITICAL,front_left,2.35,0.473,1,0
2026-03-12T21:44:59.231579,4,ADULT,WARNING,rear_right,4.24,0.45,1,0
2026-03-12T21:44:59.400788,2,ADULT,CRITICAL,front_left,2.36,0.709,1,0
2026-03-12T21:44:59.531672,2,ADULT,CRITICAL,front_left,2.36,0.811,1,0
2026-03-12T21:44:59.641487,2,ADULT,CRITICAL,front_left,2.37,0.739,1,0
2026-03-12T21:44:59.724303,2,ADULT,CRITICAL,front_left,2.37,0.83,1,0
2026-03-12T21:44:59.809232,2,ADULT,CRITICAL,front_left,2.37,0.865,1,0
2026-03-12T21:44:59.886782,2,ADULT,CRITICAL,front_left,2.36,0.819,1,0
2026-03-12T21:44:59.964435,2,ADULT,CRITICAL,front_left,2.36,0.914,1,0
2026-03-12T21:45:00.082349,2,ADULT,CRITICAL,front_left,2.37,0.763,1,0
2026-03-12T21:45:00.223513,2,ADULT,CRITICAL,front_left,2.37,0.864,1,0
2026-03-12T21:45:00.471791,2,ADULT,CRITICAL,front_left,2.38,0.841,1,0
2026-03-12T21:45:00.632344,2,ADULT,CRITICAL,front_left,2.38,0.627,1,0
2026-03-12T21:45:00.853615,2,ADULT,CRITICAL,front_left,2.39,0.401,1,0
2026-03-12T21:45:01.063214,2,ADULT,CRITICAL,front_left,2.4,0.766,1,0
2026-03-12T21:45:01.304510,2,ADULT,CRITICAL,front_left,2.41,0.749,1,0
2026-03-12T21:45:01.456912,2,ADULT,CRITICAL,front_left,2.42,0.63,1,0
2026-03-12T21:45:01.619033,2,ADULT,CRITICAL,front_left,2.42,0.629,1,0
2026-03-12T21:45:01.787011,2,ADULT,CRITICAL,front_left,2.42,0.694,1,0
2026-03-12T21:45:01.933134,2,ADULT,CRITICAL,front_left,2.42,0.722,1,0
2026-03-12T21:45:02.099829,2,ADULT,CRITICAL,front_left,2.42,0.447,1,0
2026-03-12T21:45:02.220523,2,ADULT,CRITICAL,front_left,2.41,0.454,1,0
2026-03-12T21:45:02.392392,2,ADULT,CRITICAL,front_left,2.4,0.585,1,0
2026-03-12T21:45:02.543302,2,ADULT,CRITICAL,front_left,2.39,0.382,1,0
2026-03-12T21:45:02.720089,2,ADULT,CRITICAL,front_left,2.38,0.485,1,0
2026-03-12T21:45:02.831423,2,ADULT,CRITICAL,front_left,2.37,0.556,1,0
2026-03-12T21:45:02.991284,2,ADULT,CRITICAL,front_left,2.36,0.693,1,0
2026-03-12T21:45:03.189454,2,ADULT,CRITICAL,front_left,2.36,0.668,1,0
2026-03-12T21:45:03.401464,2,ADULT,CRITICAL,front_left,2.36,0.717,1,0
2026-03-12T21:45:03.605357,2,ADULT,CRITICAL,front_left,2.35,0.869,1,0
2026-03-12T21:45:03.816513,2,ADULT,CRITICAL,front_left,2.35,0.791,1,0
2026-03-12T21:45:04.085346,2,ADULT,CRITICAL,front_left,2.35,0.76,1,0
